Scheduled Principal,Curtailments,Curtailment Adjustments,Prepayment,Repurchase Principal,Other Principal Adjustments,Liquidation Principal,Principal Losses
76.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.87,0.36,0.0,0.0,0.0,0.0,0.0,0.0
50.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.42,2.16,0.0,0.0,0.0,0.0,0.0,0.0
28.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.41,83.27,0.0,0.0,0.0,0.0,0.0,0.0
112.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.51,0.91,0.0,0.0,0.0,0.0,0.0,0.0
153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.94,0.0,0.0,146572.05,0.0,0.0,0.0,0.0
31.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.57,0.0,0.01,0.0,0.0,0.0,0.0,0.0
304.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239.49,0.0,0.0,316351.54,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.93,5.13,0.05,0.0,0.0,0.0,0.0,0.0
26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.96,964.87,0.0,0.0,0.0,0.0,0.0,0.0
84.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
145.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0
80.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.83,0.0,0.01,0.0,0.0,0.0,0.0,0.0
95.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.44,0.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.84,2.7,0.02,0.0,0.0,0.0,0.0,0.0
106.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.38,34.36,0.0,0.0,0.0,0.0,0.0,0.0
251.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.49,20.72,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,259650.0,0.0,0.0,0.0,0.0
59.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.75
139.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.18,0.0,0.0,215759.75,0.0,0.0,0.0,0.0
51.59,0.0,0.0,72215.45,0.0,0.0,0.0,0.0
80.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.15,57.24,0.0,0.0,0.0,0.0,0.0,0.0
40.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.59,0.68,0.0,0.0,0.0,0.0,0.0,0.0
32.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.23,180.47,1.23,0.0,0.0,0.0,0.0,0.0
34.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.73,297.78,2.35,0.0,0.0,0.0,0.0,0.0
133.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.37,3.0,0.02,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.76,4.63,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.16,0.41,0.0,0.0,0.0,0.0,0.0,0.0
158.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.65,49.83,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.64,0.16,0.0,0.0,0.0,0.0,0.0,0.0
32.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.42,25.01,0.17,0.0,0.0,0.0,0.0,0.0
70.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
111.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.95,2.17,0.0,0.0,0.0,0.0,0.0,0.0
184.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.57,0.0,0.0,89487.47,0.0,0.0,0.0,0.0
0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
65.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.5
98.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,65740.41,0.0,0.0,0.0,0.0
239.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.74,4.25,0.0,0.0,0.0,0.0,0.0,0.0
52.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570.1,11.19,0.0,0.0,0.0,0.0,0.0,0.0
63.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229.06,0.27,0.0,0.0,0.0,0.0,0.0,0.0
45.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.28,37.32,0.0,0.0,0.0,0.0,0.0,0.0
30.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
